dyad,ccode1,stateabb1,ccode2,stateabb2,year,conttype
701705,701,TKM,705,KZK,2010,1
701705,701,TKM,705,KZK,2011,1
701705,701,TKM,705,KZK,2012,1
701705,701,TKM,705,KZK,2013,1
701705,701,TKM,705,KZK,2014,1
701705,701,TKM,705,KZK,2015,1
701705,701,TKM,705,KZK,2016,1
700702,702,TAJ,700,AFG,1991,1
700702,702,TAJ,700,AFG,1992,1
700702,702,TAJ,700,AFG,1993,1
700702,702,TAJ,700,AFG,1994,1
700702,702,TAJ,700,AFG,1995,1
700702,702,TAJ,700,AFG,1996,1
700702,702,TAJ,700,AFG,1997,1
700702,702,TAJ,700,AFG,1998,1
700702,702,TAJ,700,AFG,1999,1
700702,702,TAJ,700,AFG,2000,1
700702,702,TAJ,700,AFG,2001,1
700702,702,TAJ,700,AFG,2002,1
700702,702,TAJ,700,AFG,2003,1
700702,702,TAJ,700,AFG,2004,1
700702,702,TAJ,700,AFG,2005,1
700702,702,TAJ,700,AFG,2006,1
700702,702,TAJ,700,AFG,2007,1
700702,702,TAJ,700,AFG,2008,1
700702,702,TAJ,700,AFG,2009,1
700702,702,TAJ,700,AFG,2010,1
700702,702,TAJ,700,AFG,2011,1
700702,702,TAJ,700,AFG,2012,1
700702,702,TAJ,700,AFG,2013,1
700702,702,TAJ,700,AFG,2014,1
700702,702,TAJ,700,AFG,2015,1
700702,702,TAJ,700,AFG,2016,1
702703,702,TAJ,703,KYR,1991,1
702703,702,TAJ,703,KYR,1992,1
702703,702,TAJ,703,KYR,1993,1
702703,702,TAJ,703,KYR,1994,1
702703,702,TAJ,703,KYR,1995,1
702703,702,TAJ,703,KYR,1996,1
702703,702,TAJ,703,KYR,1997,1
702703,702,TAJ,703,KYR,1998,1
702703,702,TAJ,703,KYR,1999,1
702703,702,TAJ,703,KYR,2000,1
702703,702,TAJ,703,KYR,2001,1
702703,702,TAJ,703,KYR,2002,1
702703,702,TAJ,703,KYR,2003,1
702703,702,TAJ,703,KYR,2004,1
702703,702,TAJ,703,KYR,2005,1
702703,702,TAJ,703,KYR,2006,1
702703,702,TAJ,703,KYR,2007,1
702703,702,TAJ,703,KYR,2008,1
702703,702,TAJ,703,KYR,2009,1
702703,702,TAJ,703,KYR,2010,1
702703,702,TAJ,703,KYR,2011,1
702703,702,TAJ,703,KYR,2012,1
702703,702,TAJ,703,KYR,2013,1
702703,702,TAJ,703,KYR,2014,1
702703,702,TAJ,703,KYR,2015,1
702703,702,TAJ,703,KYR,2016,1
702704,702,TAJ,704,UZB,1991,1
702704,702,TAJ,704,UZB,1992,1
702704,702,TAJ,704,UZB,1993,1
702704,702,TAJ,704,UZB,1994,1
702704,702,TAJ,704,UZB,1995,1
702704,702,TAJ,704,UZB,1996,1
702704,702,TAJ,704,UZB,1997,1
702704,702,TAJ,704,UZB,1998,1
702704,702,TAJ,704,UZB,1999,1
702704,702,TAJ,704,UZB,2000,1
702704,702,TAJ,704,UZB,2001,1
702704,702,TAJ,704,UZB,2002,1
702704,702,TAJ,704,UZB,2003,1
702704,702,TAJ,704,UZB,2004,1
702704,702,TAJ,704,UZB,2005,1
702704,702,TAJ,704,UZB,2006,1
702704,702,TAJ,704,UZB,2007,1
702704,702,TAJ,704,UZB,2008,1
702704,702,TAJ,704,UZB,2009,1
702704,702,TAJ,704,UZB,2010,1
702704,702,TAJ,704,UZB,2011,1
702704,702,TAJ,704,UZB,2012,1
702704,702,TAJ,704,UZB,2013,1
702704,702,TAJ,704,UZB,2014,1
702704,702,TAJ,704,UZB,2015,1
702704,702,TAJ,704,UZB,2016,1
702710,702,TAJ,710,CHN,1991,1
702710,702,TAJ,710,CHN,1992,1
702710,702,TAJ,710,CHN,1993,1
702710,702,TAJ,710,CHN,1994,1
702710,702,TAJ,710,CHN,1995,1
702710,702,TAJ,710,CHN,1996,1
702710,702,TAJ,710,CHN,1997,1
702710,702,TAJ,710,CHN,1998,1
702710,702,TAJ,710,CHN,1999,1
702710,702,TAJ,710,CHN,2000,1
702710,702,TAJ,710,CHN,2001,1
702710,702,TAJ,710,CHN,2002,1
702710,702,TAJ,710,CHN,2003,1
702710,702,TAJ,710,CHN,2004,1
702710,702,TAJ,710,CHN,2005,1
702710,702,TAJ,710,CHN,2006,1
702710,702,TAJ,710,CHN,2007,1
702710,702,TAJ,710,CHN,2008,1
702710,702,TAJ,710,CHN,2009,1
702710,702,TAJ,710,CHN,2010,1
702710,702,TAJ,710,CHN,2011,1
702710,702,TAJ,710,CHN,2012,1
702710,702,TAJ,710,CHN,2013,1
702710,702,TAJ,710,CHN,2014,1
702710,702,TAJ,710,CHN,2015,1
702710,702,TAJ,710,CHN,2016,1
702703,703,KYR,702,TAJ,1991,1
702703,703,KYR,702,TAJ,1992,1
702703,703,KYR,702,TAJ,1993,1
702703,703,KYR,702,TAJ,1994,1
702703,703,KYR,702,TAJ,1995,1
702703,703,KYR,702,TAJ,1996,1
702703,703,KYR,702,TAJ,1997,1
702703,703,KYR,702,TAJ,1998,1
702703,703,KYR,702,TAJ,1999,1
702703,703,KYR,702,TAJ,2000,1
702703,703,KYR,702,TAJ,2001,1
702703,703,KYR,702,TAJ,2002,1
702703,703,KYR,702,TAJ,2003,1
702703,703,KYR,702,TAJ,2004,1
702703,703,KYR,702,TAJ,2005,1
702703,703,KYR,702,TAJ,2006,1
702703,703,KYR,702,TAJ,2007,1
702703,703,KYR,702,TAJ,2008,1
702703,703,KYR,702,TAJ,2009,1
702703,703,KYR,702,TAJ,2010,1
702703,703,KYR,702,TAJ,2011,1
702703,703,KYR,702,TAJ,2012,1
702703,703,KYR,702,TAJ,2013,1
702703,703,KYR,702,TAJ,2014,1
702703,703,KYR,702,TAJ,2015,1
702703,703,KYR,702,TAJ,2016,1
703704,703,KYR,704,UZB,1991,1
703704,703,KYR,704,UZB,1992,1
703704,703,KYR,704,UZB,1993,1
703704,703,KYR,704,UZB,1994,1
703704,703,KYR,704,UZB,1995,1
703704,703,KYR,704,UZB,1996,1
703704,703,KYR,704,UZB,1997,1
703704,703,KYR,704,UZB,1998,1
703704,703,KYR,704,UZB,1999,1
703704,703,KYR,704,UZB,2000,1
703704,703,KYR,704,UZB,2001,1
703704,703,KYR,704,UZB,2002,1
703704,703,KYR,704,UZB,2003,1
703704,703,KYR,704,UZB,2004,1
703704,703,KYR,704,UZB,2005,1
703704,703,KYR,704,UZB,2006,1
703704,703,KYR,704,UZB,2007,1
703704,703,KYR,704,UZB,2008,1
703704,703,KYR,704,UZB,2009,1
703704,703,KYR,704,UZB,2010,1
703704,703,KYR,704,UZB,2011,1
703704,703,KYR,704,UZB,2012,1
703704,703,KYR,704,UZB,2013,1
703704,703,KYR,704,UZB,2014,1
703704,703,KYR,704,UZB,2015,1
703704,703,KYR,704,UZB,2016,1
703705,703,KYR,705,KZK,1991,1
703705,703,KYR,705,KZK,1992,1
703705,703,KYR,705,KZK,1993,1
703705,703,KYR,705,KZK,1994,1
703705,703,KYR,705,KZK,1995,1
703705,703,KYR,705,KZK,1996,1
703705,703,KYR,705,KZK,1997,1
703705,703,KYR,705,KZK,1998,1
703705,703,KYR,705,KZK,1999,1
703705,703,KYR,705,KZK,2000,1
703705,703,KYR,705,KZK,2001,1
703705,703,KYR,705,KZK,2002,1
703705,703,KYR,705,KZK,2003,1
703705,703,KYR,705,KZK,2004,1
703705,703,KYR,705,KZK,2005,1
703705,703,KYR,705,KZK,2006,1
703705,703,KYR,705,KZK,2007,1
703705,703,KYR,705,KZK,2008,1
703705,703,KYR,705,KZK,2009,1
703705,703,KYR,705,KZK,2010,1
703705,703,KYR,705,KZK,2011,1
703705,703,KYR,705,KZK,2012,1
703705,703,KYR,705,KZK,2013,1
703705,703,KYR,705,KZK,2014,1
703705,703,KYR,705,KZK,2015,1
703705,703,KYR,705,KZK,2016,1
703710,703,KYR,710,CHN,1991,1
703710,703,KYR,710,CHN,1992,1
703710,703,KYR,710,CHN,1993,1
703710,703,KYR,710,CHN,1994,1
703710,703,KYR,710,CHN,1995,1
703710,703,KYR,710,CHN,1996,1
703710,703,KYR,710,CHN,1997,1
703710,703,KYR,710,CHN,1998,1
703710,703,KYR,710,CHN,1999,1
703710,703,KYR,710,CHN,2000,1
703710,703,KYR,710,CHN,2001,1
703710,703,KYR,710,CHN,2002,1
703710,703,KYR,710,CHN,2003,1
703710,703,KYR,710,CHN,2004,1
703710,703,KYR,710,CHN,2005,1
703710,703,KYR,710,CHN,2006,1
703710,703,KYR,710,CHN,2007,1
703710,703,KYR,710,CHN,2008,1
703710,703,KYR,710,CHN,2009,1
703710,703,KYR,710,CHN,2010,1
703710,703,KYR,710,CHN,2011,1
703710,703,KYR,710,CHN,2012,1
703710,703,KYR,710,CHN,2013,1
703710,703,KYR,710,CHN,2014,1
703710,703,KYR,710,CHN,2015,1
703710,703,KYR,710,CHN,2016,1
700704,704,UZB,700,AFG,1991,1
700704,704,UZB,700,AFG,1992,1
700704,704,UZB,700,AFG,1993,1
700704,704,UZB,700,AFG,1994,1
700704,704,UZB,700,AFG,1995,1
700704,704,UZB,700,AFG,1996,1
700704,704,UZB,700,AFG,1997,1
700704,704,UZB,700,AFG,1998,1
700704,704,UZB,700,AFG,1999,1
700704,704,UZB,700,AFG,2000,1
700704,704,UZB,700,AFG,2001,1
700704,704,UZB,700,AFG,2002,1
700704,704,UZB,700,AFG,2003,1
700704,704,UZB,700,AFG,2004,1
700704,704,UZB,700,AFG,2005,1
700704,704,UZB,700,AFG,2006,1
700704,704,UZB,700,AFG,2007,1
700704,704,UZB,700,AFG,2008,1
700704,704,UZB,700,AFG,2009,1
700704,704,UZB,700,AFG,2010,1
700704,704,UZB,700,AFG,2011,1
700704,704,UZB,700,AFG,2012,1
700704,704,UZB,700,AFG,2013,1
700704,704,UZB,700,AFG,2014,1
700704,704,UZB,700,AFG,2015,1
700704,704,UZB,700,AFG,2016,1
701704,704,UZB,701,TKM,1991,1
701704,704,UZB,701,TKM,1992,1
701704,704,UZB,701,TKM,1993,1
701704,704,UZB,701,TKM,1994,1
701704,704,UZB,701,TKM,1995,1
701704,704,UZB,701,TKM,1996,1
701704,704,UZB,701,TKM,1997,1
701704,704,UZB,701,TKM,1998,1
701704,704,UZB,701,TKM,1999,1
701704,704,UZB,701,TKM,2000,1
701704,704,UZB,701,TKM,2001,1
701704,704,UZB,701,TKM,2002,1
701704,704,UZB,701,TKM,2003,1
701704,704,UZB,701,TKM,2004,1
701704,704,UZB,701,TKM,2005,1
701704,704,UZB,701,TKM,2006,1
701704,704,UZB,701,TKM,2007,1
701704,704,UZB,701,TKM,2008,1
701704,704,UZB,701,TKM,2009,1
701704,704,UZB,701,TKM,2010,1
701704,704,UZB,701,TKM,2011,1
701704,704,UZB,701,TKM,2012,1
701704,704,UZB,701,TKM,2013,1
701704,704,UZB,701,TKM,2014,1
701704,704,UZB,701,TKM,2015,1
701704,704,UZB,701,TKM,2016,1
702704,704,UZB,702,TAJ,1991,1
702704,704,UZB,702,TAJ,1992,1
702704,704,UZB,702,TAJ,1993,1
702704,704,UZB,702,TAJ,1994,1
702704,704,UZB,702,TAJ,1995,1
702704,704,UZB,702,TAJ,1996,1
702704,704,UZB,702,TAJ,1997,1
702704,704,UZB,702,TAJ,1998,1
702704,704,UZB,702,TAJ,1999,1
702704,704,UZB,702,TAJ,2000,1
702704,704,UZB,702,TAJ,2001,1
702704,704,UZB,702,TAJ,2002,1
702704,704,UZB,702,TAJ,2003,1
702704,704,UZB,702,TAJ,2004,1
702704,704,UZB,702,TAJ,2005,1
702704,704,UZB,702,TAJ,2006,1
702704,704,UZB,702,TAJ,2007,1
702704,704,UZB,702,TAJ,2008,1
702704,704,UZB,702,TAJ,2009,1
702704,704,UZB,702,TAJ,2010,1
702704,704,UZB,702,TAJ,2011,1
702704,704,UZB,702,TAJ,2012,1
702704,704,UZB,702,TAJ,2013,1
702704,704,UZB,702,TAJ,2014,1
702704,704,UZB,702,TAJ,2015,1
702704,704,UZB,702,TAJ,2016,1
703704,704,UZB,703,KYR,1991,1
703704,704,UZB,703,KYR,1992,1
703704,704,UZB,703,KYR,1993,1
703704,704,UZB,703,KYR,1994,1
703704,704,UZB,703,KYR,1995,1
703704,704,UZB,703,KYR,1996,1
703704,704,UZB,703,KYR,1997,1
703704,704,UZB,703,KYR,1998,1
703704,704,UZB,703,KYR,1999,1
703704,704,UZB,703,KYR,2000,1
703704,704,UZB,703,KYR,2001,1
703704,704,UZB,703,KYR,2002,1
703704,704,UZB,703,KYR,2003,1
703704,704,UZB,703,KYR,2004,1
703704,704,UZB,703,KYR,2005,1
703704,704,UZB,703,KYR,2006,1
703704,704,UZB,703,KYR,2007,1
703704,704,UZB,703,KYR,2008,1
703704,704,UZB,703,KYR,2009,1
703704,704,UZB,703,KYR,2010,1
703704,704,UZB,703,KYR,2011,1
703704,704,UZB,703,KYR,2012,1
703704,704,UZB,703,KYR,2013,1
703704,704,UZB,703,KYR,2014,1
703704,704,UZB,703,KYR,2015,1
703704,704,UZB,703,KYR,2016,1
704705,704,UZB,705,KZK,1991,1
704705,704,UZB,705,KZK,1992,1
704705,704,UZB,705,KZK,1993,1
704705,704,UZB,705,KZK,1994,1
704705,704,UZB,705,KZK,1995,1
704705,704,UZB,705,KZK,1996,1
704705,704,UZB,705,KZK,1997,1
704705,704,UZB,705,KZK,1998,1
704705,704,UZB,705,KZK,1999,1
704705,704,UZB,705,KZK,2000,1
704705,704,UZB,705,KZK,2001,1
704705,704,UZB,705,KZK,2002,1
704705,704,UZB,705,KZK,2003,1
704705,704,UZB,705,KZK,2004,1
704705,704,UZB,705,KZK,2005,1
704705,704,UZB,705,KZK,2006,1
704705,704,UZB,705,KZK,2007,1
704705,704,UZB,705,KZK,2008,1
704705,704,UZB,705,KZK,2009,1
704705,704,UZB,705,KZK,2010,1
704705,704,UZB,705,KZK,2011,1
704705,704,UZB,705,KZK,2012,1
704705,704,UZB,705,KZK,2013,1
704705,704,UZB,705,KZK,2014,1
704705,704,UZB,705,KZK,2015,1
704705,704,UZB,705,KZK,2016,1
365705,705,KZK,365,RUS,1991,1
365705,705,KZK,365,RUS,1992,1
365705,705,KZK,365,RUS,1993,1
365705,705,KZK,365,RUS,1994,1
365705,705,KZK,365,RUS,1995,1
365705,705,KZK,365,RUS,1996,1
365705,705,KZK,365,RUS,1997,1
365705,705,KZK,365,RUS,1998,1
365705,705,KZK,365,RUS,1999,1
365705,705,KZK,365,RUS,2000,1
365705,705,KZK,365,RUS,2001,1
365705,705,KZK,365,RUS,2002,1
365705,705,KZK,365,RUS,2003,1
365705,705,KZK,365,RUS,2004,1
365705,705,KZK,365,RUS,2005,1
365705,705,KZK,365,RUS,2006,1
365705,705,KZK,365,RUS,2007,1
365705,705,KZK,365,RUS,2008,1
365705,705,KZK,365,RUS,2009,1
365705,705,KZK,365,RUS,2010,1
365705,705,KZK,365,RUS,2011,1
365705,705,KZK,365,RUS,2012,1
365705,705,KZK,365,RUS,2013,1
365705,705,KZK,365,RUS,2014,1
365705,705,KZK,365,RUS,2015,1
365705,705,KZK,365,RUS,2016,1
373705,705,KZK,373,AZE,1991,4
373705,705,KZK,373,AZE,1992,4
373705,705,KZK,373,AZE,1993,4
373705,705,KZK,373,AZE,1994,4
373705,705,KZK,373,AZE,1995,4
373705,705,KZK,373,AZE,1996,4
373705,705,KZK,373,AZE,1997,4
373705,705,KZK,373,AZE,1998,4
373705,705,KZK,373,AZE,1999,4
373705,705,KZK,373,AZE,2000,4
373705,705,KZK,373,AZE,2001,4
373705,705,KZK,373,AZE,2002,4
373705,705,KZK,373,AZE,2003,4
373705,705,KZK,373,AZE,2004,4
373705,705,KZK,373,AZE,2005,4
373705,705,KZK,373,AZE,2006,4
373705,705,KZK,373,AZE,2007,4
373705,705,KZK,373,AZE,2008,4
373705,705,KZK,373,AZE,2009,4
373705,705,KZK,373,AZE,2010,4
373705,705,KZK,373,AZE,2011,4
373705,705,KZK,373,AZE,2012,4
373705,705,KZK,373,AZE,2013,4
373705,705,KZK,373,AZE,2014,4
373705,705,KZK,373,AZE,2015,4
373705,705,KZK,373,AZE,2016,4
630705,705,KZK,630,IRN,1991,5
630705,705,KZK,630,IRN,1992,5
630705,705,KZK,630,IRN,1993,5
630705,705,KZK,630,IRN,1994,5
630705,705,KZK,630,IRN,1995,5
630705,705,KZK,630,IRN,1996,5
630705,705,KZK,630,IRN,1997,5
630705,705,KZK,630,IRN,1998,5
630705,705,KZK,630,IRN,1999,5
630705,705,KZK,630,IRN,2000,5
630705,705,KZK,630,IRN,2001,5
630705,705,KZK,630,IRN,2002,5
630705,705,KZK,630,IRN,2003,5
630705,705,KZK,630,IRN,2004,5
630705,705,KZK,630,IRN,2005,5
630705,705,KZK,630,IRN,2006,5
630705,705,KZK,630,IRN,2007,5
630705,705,KZK,630,IRN,2008,5
630705,705,KZK,630,IRN,2009,5
630705,705,KZK,630,IRN,2010,5
630705,705,KZK,630,IRN,2011,5
630705,705,KZK,630,IRN,2012,5
630705,705,KZK,630,IRN,2013,5
630705,705,KZK,630,IRN,2014,5
630705,705,KZK,630,IRN,2015,5
630705,705,KZK,630,IRN,2016,5
701705,705,KZK,701,TKM,1991,1
701705,705,KZK,701,TKM,1992,1
701705,705,KZK,701,TKM,1993,1
701705,705,KZK,701,TKM,1994,1
701705,705,KZK,701,TKM,1995,1
701705,705,KZK,701,TKM,1996,1
701705,705,KZK,701,TKM,1997,1
701705,705,KZK,701,TKM,1998,1
701705,705,KZK,701,TKM,1999,1
701705,705,KZK,701,TKM,2000,1
701705,705,KZK,701,TKM,2001,1
701705,705,KZK,701,TKM,2002,1
701705,705,KZK,701,TKM,2003,1
701705,705,KZK,701,TKM,2004,1
701705,705,KZK,701,TKM,2005,1
701705,705,KZK,701,TKM,2006,1
701705,705,KZK,701,TKM,2007,1
701705,705,KZK,701,TKM,2008,1
701705,705,KZK,701,TKM,2009,1
701705,705,KZK,701,TKM,2010,1
701705,705,KZK,701,TKM,2011,1
701705,705,KZK,701,TKM,2012,1
701705,705,KZK,701,TKM,2013,1
701705,705,KZK,701,TKM,2014,1
701705,705,KZK,701,TKM,2015,1
701705,705,KZK,701,TKM,2016,1
703705,705,KZK,703,KYR,1991,1
703705,705,KZK,703,KYR,1992,1
703705,705,KZK,703,KYR,1993,1
703705,705,KZK,703,KYR,1994,1
703705,705,KZK,703,KYR,1995,1
703705,705,KZK,703,KYR,1996,1
703705,705,KZK,703,KYR,1997,1
703705,705,KZK,703,KYR,1998,1
703705,705,KZK,703,KYR,1999,1
703705,705,KZK,703,KYR,2000,1
703705,705,KZK,703,KYR,2001,1
703705,705,KZK,703,KYR,2002,1
703705,705,KZK,703,KYR,2003,1
703705,705,KZK,703,KYR,2004,1
703705,705,KZK,703,KYR,2005,1
703705,705,KZK,703,KYR,2006,1
703705,705,KZK,703,KYR,2007,1
703705,705,KZK,703,KYR,2008,1
703705,705,KZK,703,KYR,2009,1
703705,705,KZK,703,KYR,2010,1
703705,705,KZK,703,KYR,2011,1
703705,705,KZK,703,KYR,2012,1
703705,705,KZK,703,KYR,2013,1
703705,705,KZK,703,KYR,2014,1
703705,705,KZK,703,KYR,2015,1
703705,705,KZK,703,KYR,2016,1
704705,705,KZK,704,UZB,1991,1
704705,705,KZK,704,UZB,1992,1
704705,705,KZK,704,UZB,1993,1
704705,705,KZK,704,UZB,1994,1
704705,705,KZK,704,UZB,1995,1
704705,705,KZK,704,UZB,1996,1
704705,705,KZK,704,UZB,1997,1
704705,705,KZK,704,UZB,1998,1
704705,705,KZK,704,UZB,1999,1
704705,705,KZK,704,UZB,2000,1
704705,705,KZK,704,UZB,2001,1
704705,705,KZK,704,UZB,2002,1
704705,705,KZK,704,UZB,2003,1
704705,705,KZK,704,UZB,2004,1
704705,705,KZK,704,UZB,2005,1
704705,705,KZK,704,UZB,2006,1
704705,705,KZK,704,UZB,2007,1
704705,705,KZK,704,UZB,2008,1
704705,705,KZK,704,UZB,2009,1
704705,705,KZK,704,UZB,2010,1
704705,705,KZK,704,UZB,2011,1
704705,705,KZK,704,UZB,2012,1
704705,705,KZK,704,UZB,2013,1
704705,705,KZK,704,UZB,2014,1
704705,705,KZK,704,UZB,2015,1
704705,705,KZK,704,UZB,2016,1
705710,705,KZK,710,CHN,1991,1
705710,705,KZK,710,CHN,1992,1
705710,705,KZK,710,CHN,1993,1
705710,705,KZK,710,CHN,1994,1
705710,705,KZK,710,CHN,1995,1
705710,705,KZK,710,CHN,1996,1
705710,705,KZK,710,CHN,1997,1
705710,705,KZK,710,CHN,1998,1
705710,705,KZK,710,CHN,1999,1
705710,705,KZK,710,CHN,2000,1
705710,705,KZK,710,CHN,2001,1
705710,705,KZK,710,CHN,2002,1
705710,705,KZK,710,CHN,2003,1
705710,705,KZK,710,CHN,2004,1
705710,705,KZK,710,CHN,2005,1
705710,705,KZK,710,CHN,2006,1
705710,705,KZK,710,CHN,2007,1
705710,705,KZK,710,CHN,2008,1
705710,705,KZK,710,CHN,2009,1
705710,705,KZK,710,CHN,2010,1
705710,705,KZK,710,CHN,2011,1
705710,705,KZK,710,CHN,2012,1
705710,705,KZK,710,CHN,2013,1
705710,705,KZK,710,CHN,2014,1
705710,705,KZK,710,CHN,2015,1
705710,705,KZK,710,CHN,2016,1
365710,710,CHN,365,RUS,1860,1
365710,710,CHN,365,RUS,1861,1
365710,710,CHN,365,RUS,1862,1
365710,710,CHN,365,RUS,1863,1
365710,710,CHN,365,RUS,1864,1
365710,710,CHN,365,RUS,1865,1
365710,710,CHN,365,RUS,1866,1
365710,710,CHN,365,RUS,1867,1
365710,710,CHN,365,RUS,1868,1
365710,710,CHN,365,RUS,1869,1
365710,710,CHN,365,RUS,1870,1
365710,710,CHN,365,RUS,1871,1
365710,710,CHN,365,RUS,1872,1
365710,710,CHN,365,RUS,1873,1
365710,710,CHN,365,RUS,1874,1
365710,710,CHN,365,RUS,1875,1
365710,710,CHN,365,RUS,1876,1
365710,710,CHN,365,RUS,1877,1
365710,710,CHN,365,RUS,1878,1
365710,710,CHN,365,RUS,1879,1
365710,710,CHN,365,RUS,1880,1
365710,710,CHN,365,RUS,1881,1
365710,710,CHN,365,RUS,1882,1
365710,710,CHN,365,RUS,1883,1
365710,710,CHN,365,RUS,1884,1
365710,710,CHN,365,RUS,1885,1
365710,710,CHN,365,RUS,1886,1
365710,710,CHN,365,RUS,1887,1
365710,710,CHN,365,RUS,1888,1
365710,710,CHN,365,RUS,1889,1
365710,710,CHN,365,RUS,1890,1
365710,710,CHN,365,RUS,1891,1
365710,710,CHN,365,RUS,1892,1
365710,710,CHN,365,RUS,1893,1
365710,710,CHN,365,RUS,1894,1
365710,710,CHN,365,RUS,1895,1
365710,710,CHN,365,RUS,1896,1
365710,710,CHN,365,RUS,1897,1
365710,710,CHN,365,RUS,1898,1
365710,710,CHN,365,RUS,1899,1
365710,710,CHN,365,RUS,1900,1
365710,710,CHN,365,RUS,1901,1
365710,710,CHN,365,RUS,1902,1
365710,710,CHN,365,RUS,1903,1
365710,710,CHN,365,RUS,1904,1
365710,710,CHN,365,RUS,1905,1
365710,710,CHN,365,RUS,1906,1
365710,710,CHN,365,RUS,1907,1
365710,710,CHN,365,RUS,1908,1
365710,710,CHN,365,RUS,1909,1
365710,710,CHN,365,RUS,1910,1
365710,710,CHN,365,RUS,1911,1
365710,710,CHN,365,RUS,1912,1
365710,710,CHN,365,RUS,1913,1
365710,710,CHN,365,RUS,1914,1
365710,710,CHN,365,RUS,1915,1
365710,710,CHN,365,RUS,1916,1
365710,710,CHN,365,RUS,1917,1
365710,710,CHN,365,RUS,1918,1
365710,710,CHN,365,RUS,1919,1
365710,710,CHN,365,RUS,1920,1
365710,710,CHN,365,RUS,1921,1
365710,710,CHN,365,RUS,1922,1
365710,710,CHN,365,RUS,1923,1
365710,710,CHN,365,RUS,1924,1
365710,710,CHN,365,RUS,1925,1
365710,710,CHN,365,RUS,1926,1
365710,710,CHN,365,RUS,1927,1
365710,710,CHN,365,RUS,1928,1
365710,710,CHN,365,RUS,1929,1
365710,710,CHN,365,RUS,1930,1
365710,710,CHN,365,RUS,1931,1
365710,710,CHN,365,RUS,1932,1
365710,710,CHN,365,RUS,1933,1
365710,710,CHN,365,RUS,1934,1
365710,710,CHN,365,RUS,1935,1
365710,710,CHN,365,RUS,1936,1
365710,710,CHN,365,RUS,1937,1
365710,710,CHN,365,RUS,1938,1
365710,710,CHN,365,RUS,1939,1
365710,710,CHN,365,RUS,1940,1
365710,710,CHN,365,RUS,1941,1
365710,710,CHN,365,RUS,1942,1
365710,710,CHN,365,RUS,1943,1
365710,710,CHN,365,RUS,1944,1
365710,710,CHN,365,RUS,1945,1
365710,710,CHN,365,RUS,1946,1
365710,710,CHN,365,RUS,1947,1
365710,710,CHN,365,RUS,1948,1
365710,710,CHN,365,RUS,1949,1
365710,710,CHN,365,RUS,1950,1
365710,710,CHN,365,RUS,1951,1
365710,710,CHN,365,RUS,1952,1
365710,710,CHN,365,RUS,1953,1
365710,710,CHN,365,RUS,1954,1
365710,710,CHN,365,RUS,1955,1
365710,710,CHN,365,RUS,1956,1
365710,710,CHN,365,RUS,1957,1
365710,710,CHN,365,RUS,1958,1
365710,710,CHN,365,RUS,1959,1
365710,710,CHN,365,RUS,1960,1
365710,710,CHN,365,RUS,1961,1
365710,710,CHN,365,RUS,1962,1
365710,710,CHN,365,RUS,1963,1
365710,710,CHN,365,RUS,1964,1
365710,710,CHN,365,RUS,1965,1
365710,710,CHN,365,RUS,1966,1
365710,710,CHN,365,RUS,1967,1
365710,710,CHN,365,RUS,1968,1
365710,710,CHN,365,RUS,1969,1
365710,710,CHN,365,RUS,1970,1
365710,710,CHN,365,RUS,1971,1
365710,710,CHN,365,RUS,1972,1
365710,710,CHN,365,RUS,1973,1
365710,710,CHN,365,RUS,1974,1
365710,710,CHN,365,RUS,1975,1
365710,710,CHN,365,RUS,1976,1
365710,710,CHN,365,RUS,1977,1
365710,710,CHN,365,RUS,1978,1
365710,710,CHN,365,RUS,1979,1
365710,710,CHN,365,RUS,1980,1
365710,710,CHN,365,RUS,1981,1
365710,710,CHN,365,RUS,1982,1
365710,710,CHN,365,RUS,1983,1
365710,710,CHN,365,RUS,1984,1
365710,710,CHN,365,RUS,1985,1
365710,710,CHN,365,RUS,1986,1
365710,710,CHN,365,RUS,1987,1
365710,710,CHN,365,RUS,1988,1
365710,710,CHN,365,RUS,1989,1
365710,710,CHN,365,RUS,1990,1
365710,710,CHN,365,RUS,1991,1
365710,710,CHN,365,RUS,1992,1
365710,710,CHN,365,RUS,1993,1
365710,710,CHN,365,RUS,1994,1
365710,710,CHN,365,RUS,1995,1
365710,710,CHN,365,RUS,1996,1
365710,710,CHN,365,RUS,1997,1
365710,710,CHN,365,RUS,1998,1
365710,710,CHN,365,RUS,1999,1
365710,710,CHN,365,RUS,2000,1
365710,710,CHN,365,RUS,2001,1
365710,710,CHN,365,RUS,2002,1
365710,710,CHN,365,RUS,2003,1
365710,710,CHN,365,RUS,2004,1
365710,710,CHN,365,RUS,2005,1
365710,710,CHN,365,RUS,2006,1
365710,710,CHN,365,RUS,2007,1
365710,710,CHN,365,RUS,2008,1
365710,710,CHN,365,RUS,2009,1
365710,710,CHN,365,RUS,2010,1
365710,710,CHN,365,RUS,2011,1
365710,710,CHN,365,RUS,2012,1
365710,710,CHN,365,RUS,2013,1
365710,710,CHN,365,RUS,2014,1
365710,710,CHN,365,RUS,2015,1
365710,710,CHN,365,RUS,2016,1
700710,710,CHN,700,AFG,1920,1
700710,710,CHN,700,AFG,1921,1
700710,710,CHN,700,AFG,1922,1
700710,710,CHN,700,AFG,1923,1
700710,710,CHN,700,AFG,1924,1
700710,710,CHN,700,AFG,1925,1
